what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1493446434929
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1493446434929
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1493446434930
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1493446434962
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1493446434962
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1493446434963
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1493446434964
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1493446434972
os,sysinfo,,,"win32",1493446434976
arch,sysinfo,,,"x86",1493446434976
ws,sysinfo,,,"win32",1493446434976
locale,sysinfo,,,"en_US",1493446434976
processors,sysinfo,,,"2",1493446434976
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1493446434976
java.runtime.version,sysinfo,,,"1.8.0_131-b11",1493446434976
java.specification.name,sysinfo,,,"Java Platform API Specification",1493446434976
java.specification.vendor,sysinfo,,,"Oracle Corporation",1493446434976
java.specification.version,sysinfo,,,"1.8",1493446434976
java.vendor,sysinfo,,,"Oracle Corporation",1493446434976
java.version,sysinfo,,,"1.8.0_131",1493446434976
java.vm.info,sysinfo,,,"mixed mode",1493446434976
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1493446434976
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1493446434976
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1493446434976
java.vm.specification.version,sysinfo,,,"1.8",1493446434976
java.vm.vendor,sysinfo,,,"Oracle Corporation",1493446434976
java.vm.version,sysinfo,,,"25.131-b11",1493446434976
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1493446435123
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1493446435259
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1493446435443
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1493446435444
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1493446435759
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1493446436290
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1493446436370
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493446496400
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1493446502447
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493446513349
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493446529769
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493446540082
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1493446542079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446565042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446572950
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1493446572962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446575885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446578196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1493446578209
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1493446579546
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1493446579659
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493446579673
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493446579822
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493446579835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446580581
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1493446588498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446596282
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1493446596290
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493446597953
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493446598015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446606066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446616491
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1493446622267
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1493446622477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493446625320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493446630088
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1493446645230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493446645962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446647295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446700846
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446713225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446735038
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1493446739863
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1493446739915
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493446740301
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493446746154
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493446748861
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493446762790
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1493446768445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493446769935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446770787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446885411
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493446894973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493446895624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447183395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447186862
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1493447245933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447417348
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493447434513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447441795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447446214
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447451532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447455801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447458080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447476322
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1493447483237
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493447486510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493447488560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493447491757
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447493761
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1493447506290
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493447508548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1493447510378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447512319
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447513363
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447530723
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493447534886
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447535776
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447537172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447542945
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447578827
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447582619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447584197
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493447587464
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493447597053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447610697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447653548
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1493447665995
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493447688102
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1493447689203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447691423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447697599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447697803
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1493447698003
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447698932
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1493447703653
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1493447705764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493447714036
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1493447714257
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493447715211
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447716608
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447720932
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493447724607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493447731884
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493447739361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447743159
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447752729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447757731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493447758600
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447760076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447761138
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1493447764460
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493447773857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447776753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447791866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447798939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447800345
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1493447805557
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1493447813843
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1493447817811
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447819816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493447953412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493447956370
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447965283
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493447985142
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493447997053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493448007689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493448027238
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493448054611
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493448060245
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493448548863
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1493448552320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493448552839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493448889008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493448897477
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493448897998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493448898414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493448901161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493449291519
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1493449301397
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493449310104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493449313956
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493449317315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493449534605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493449539949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493449949362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493449951400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450005812
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1493450020812
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450028724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450142357
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1493450147246
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450150024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450151812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450211014
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450214597
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1493450220707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450229723
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450231753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450236993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450247843
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1493450253519
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450254915
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450262067
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493450264949
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450267095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450274340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493450276682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450279745
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450285878
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450285925
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450289584
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450290983
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450293289
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1493450296914
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450307124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450308250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450341044
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450351581
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450363216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450364537
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1493450364543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450366514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450374460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1493450376647
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450377268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450388836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450394100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450395313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450410001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450412212
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1493450412282
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450418635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450420440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450450180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450453160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450511675
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450535081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450554702
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493450561883
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493450564668
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493450567274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450569269
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493450572881
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493450573327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1493450574232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450575385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1493450596724
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1493450599038
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1493450600609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1493450602439
